TICKER,FIGI,DATE,TYPE,FREQUENCY,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR,EX_DIVIDEND,SPLIT_RATIO
GOOGL,BBG000C3C6S2,22-02-2017,EOD,daily,240.29,242.74,239.37,239.78,5679371,12.94037044,13.02382317,12.93099478,13.02382317,10783,,0,1
GOOGL,BBG000C3C6S2,21-02-2017,EOD,daily,239.54,240.23,238.01,239,3699323,12.81031787,12.94956045,12.81031787,12.92171194,13843,,0,1
GOOGL,BBG000C3C6S2,17-02-2017,EOD,daily,240.24,240.93,238.29,239.23,3972723,12.90314626,12.9124291,12.83816639,12.83816639,6731,,0,1
GOOGL,BBG000C3C6S2,16-02-2017,EOD,daily,239.29,242.47,238.79,240.83,4132037,12.87529774,12.92171194,12.85747469,12.89386342,9919,,0,1
GOOGL,BBG000C3C6S2,15-02-2017,EOD,daily,240.28,241.44,239.4,239.74,2927221,12.78246935,12.9124291,12.71748948,12.9124291,26957,,0,1
GOOGL,BBG000C3C6S2,14-02-2017,EOD,daily,239.81,240.92,235.93,235.93,3645852,12.85673206,12.88458058,12.84744922,12.88458058,18685,,0,1
GOOGL,BBG000C3C6S2,13-02-2017,EOD,daily,236.33,236.64,232.32,234.73,3658854,12.83816639,12.88458058,12.82888355,12.83816639,35089,,0,1
GOOGL,BBG000C3C6S2,10-02-2017,EOD,daily,234.56,235.78,233.1,233.12,3080494,12.78246935,12.80103503,12.71869625,12.80103503,2973,,0,1
GOOGL,BBG000C3C6S2,09-02-2017,EOD,daily,233.34,237.27,232.88,236.85,3596694,12.73605516,12.76195428,12.71748948,12.75462083,10183,,0,1
GOOGL,BBG000C3C6S2,08-02-2017,EOD,daily,235.3,237.66,233.17,235.8,3951718,12.64322677,12.71739665,12.63403676,12.6714466,3416,,0,1
GOOGL,BBG000C3C6S2,07-02-2017,EOD,daily,236.31,236.65,233.47,233.87,3022311,12.62466109,12.67107528,12.60609541,12.67107528,10870,,0,1
GOOGL,BBG000C3C6S2,06-02-2017,EOD,daily,233.3,234.32,232.6,233.64,2908622,12.70820664,12.70820664,12.64322677,12.64322677,13713,,0,1
GOOGL,BBG000C3C6S2,03-02-2017,EOD,daily,233.31,236.1,232.17,234.86,3892236,12.81031787,12.85738186,12.79639361,12.85673206,35136,,0,1
GOOGL,BBG000C3C6S2,02-02-2017,EOD,daily,233.75,234.98,230.74,230.97,3691513,12.78246935,12.81031787,12.74756588,12.76390367,9216,,0,1
GOOGL,BBG000C3C6S2,01-02-2017,EOD,daily,231.15,233.73,230.73,233.6,2940516,12.84744922,12.84744922,12.79175219,12.81031787,9181,,0,1
GOOGL,BBG000C3C6S2,31-01-2017,EOD,daily,232.97,233.99,230.23,231.12,3873493,12.71748948,12.77318651,12.71748948,12.75462083,23995,,0,1
GOOGL,BBG000C3C6S2,30-01-2017,EOD,daily,231.21,231.5,228.93,229.23,4119544,12.75462083,12.80103503,12.68778439,12.78246935,21145,,0,1
GOOGL,BBG000C3C6S2,27-01-2017,EOD,daily,231.23,236.81,229.74,236.54,6563239,12.81031787,12.84744922,12.79175219,12.84744922,15554,,0,1
GOOGL,BBG000C3C6S2,26-01-2017,EOD,daily,236.47,237.85,235.64,235.72,4667201,12.82888355,12.84744922,12.80103503,12.84744922,14817,,0,1
GOOGL,BBG000C3C6S2,25-01-2017,EOD,daily,236.25,236.59,235.11,235.4,3696999,12.84744922,12.93842105,12.75462083,12.9124291,15048,,0,1
GOOGL,BBG000C3C6S2,24-01-2017,EOD,daily,235,239.84,233.59,235.54,6168614,12.68964096,12.70820664,12.68964096,12.6989238,12169,,0,1
GOOGL,BBG000C3C6S2,23-01-2017,EOD,daily,236.74,239.74,236.74,238.17,3840233,12.60609541,12.64322677,12.58752973,12.63394393,9371,,0,1
GOOGL,BBG000C3C6S2,20-01-2017,EOD,daily,240.65,241.95,237.11,237.22,5086490,12.50398418,12.65250961,12.50398418,12.62466109,7720,,0,1
GOOGL,BBG000C3C6S2,19-01-2017,EOD,daily,237.81,239.84,235.99,237.4,4200474,12.54111554,12.55968121,12.54111554,12.55968121,7511,,0,1
GOOGL,BBG000C3C6S2,18-01-2017,EOD,daily,240.09,242.72,238.87,242,5348571,12.5318327,12.56896405,12.51790844,12.54111554,24331,,0,1
GOOGL,BBG000C3C6S2,17-01-2017,EOD,daily,242.74,246.15,242.24,243.8,5221872,12.50398418,12.5086256,12.47613566,12.50398418,11317,,0,1
GOOGL,BBG000C3C6S2,13-01-2017,EOD,daily,242.49,249.67,241.74,249.55,7299636,12.45756999,12.51326702,12.45756999,12.50398418,12205,,0,1
GOOGL,BBG000C3C6S2,12-01-2017,EOD,daily,250.53,254.64,248.78,249.2,8927564,12.41115579,12.41895337,12.33689308,12.36474159,30511,,0,1
GOOGL,BBG000C3C6S2,11-01-2017,EOD,daily,250.75,252.76,249.21,250.45,4806053,12.34617592,12.42043863,12.30904456,12.40187295,14592,,0,1
GOOGL,BBG000C3C6S2,10-01-2017,EOD,daily,249.2,255.51,249.04,253.79,7103954,12.33689308,12.34617592,12.32761024,12.32761024,15022,,0,1
GOOGL,BBG000C3C6S2,09-01-2017,EOD,daily,255.13,259.76,253.56,259.68,10459611,12.23478185,12.30440314,12.22549901,12.29976172,14349,,0,1
GOOGL,BBG000C3C6S2,06-01-2017,EOD,daily,258.63,260.65,257.89,259.38,7899928,12.25334753,12.3183274,12.23478185,12.3183274,19829,,0,1
GOOGL,BBG000C3C6S2,05-01-2017,EOD,daily,260.13,263.51,256.51,257.79,10641285,12.18846048,12.30904456,12.18846048,12.2719132,14938,,0,1
GOOGL,BBG000C3C6S2,04-01-2017,EOD,daily,258.36,260.08,254.98,258,6360840,12.18836765,12.20693333,12.1512363,12.19765049,16646,,0,1
GOOGL,BBG000C3C6S2,03-01-2017,EOD,daily,257.27,259.38,255.25,255.93,4654821,12.18836765,12.18836765,12.12338778,12.14195346,32872,,0,1
GOOGL,BBG000C3C6S2,30-12-2016,EOD,daily,254.61,256.09,251.84,252.64,6423044,12.09553926,12.16051914,12.09553926,12.13267062,27537,,0,1
GOOGL,BBG000C3C6S2,29-12-2016,EOD,daily,253.8,254.52,249.59,252.87,7042609,11.99342803,12.05098164,11.99342803,12.03984223,36055,,0,1
GOOGL,BBG000C3C6S2,28-12-2016,EOD,daily,252.94,253.19,251.1,251.67,4624604,11.98414519,12.00271087,11.85418545,11.97486236,67939,0.941894595,0.7958,1
GOOGL,BBG000C3C6S2,27-12-2016,EOD,daily,254.35,254.75,250.87,253.2,6174369,12.00476497,12.00476497,11.89110005,11.90858696,38880,,0,1
GOOGL,BBG000C3C6S2,23-12-2016,EOD,daily,253.34,258.26,252.37,257.86,4844965,11.86486968,11.90858696,11.83863931,11.90858696,26886,,0,1
GOOGL,BBG000C3C6S2,22-12-2016,EOD,daily,257.26,258.88,256.03,257.41,4384299,11.81240894,11.8211524,11.78617858,11.8211524,17243,,0,1
GOOGL,BBG000C3C6S2,21-12-2016,EOD,daily,258.74,259.63,254.78,255.24,4340703,11.72497439,11.81240894,11.72497439,11.76869166,18189,,0,1
GOOGL,BBG000C3C6S2,20-12-2016,EOD,daily,255.75,257.9,253.39,257.31,4410593,11.74281104,11.75994821,11.71623093,11.73459219,42761,,0,1
GOOGL,BBG000C3C6S2,19-12-2016,EOD,daily,258.47,262.76,258.31,262.75,7287906,11.76869166,11.77743512,11.70748747,11.70748747,18908,,0,1
GOOGL,BBG000C3C6S2,16-12-2016,EOD,daily,264.75,267.76,261.95,263.97,7926891,11.8211524,11.8211524,11.75120475,11.75994821,19773,,0,1
GOOGL,BBG000C3C6S2,15-12-2016,EOD,daily,266.63,266.87,263.38,265.4,5690466,11.7424613,11.77621104,11.69874402,11.76869166,44314,,0,1
GOOGL,BBG000C3C6S2,14-12-2016,EOD,daily,262.76,264.26,260.04,263.41,6126644,11.78617858,11.8211524,11.73371784,11.7424613,33535,,0,1
GOOGL,BBG000C3C6S2,13-12-2016,EOD,daily,262.7,265.01,262.16,262.77,4174304,11.72497439,11.83566654,11.72497439,11.80366549,57434,,0,1
GOOGL,BBG000C3C6S2,12-12-2016,EOD,daily,263.27,263.96,259.99,261.61,3881004,11.68125711,11.68589114,11.67251365,11.67531156,19501,,0,1
GOOGL,BBG000C3C6S2,09-12-2016,EOD,daily,263.01,266.19,262.36,265.46,3496531,11.65502674,11.69000056,11.65502674,11.68116967,30739,,0,1
GOOGL,BBG000C3C6S2,08-12-2016,EOD,daily,265.8,267.47,264.01,267.44,1871795,11.70748747,11.70748747,11.65502674,11.67251365,38138,,0,1
GOOGL,BBG000C3C6S2,07-12-2016,EOD,daily,268.05,272.47,266.34,271.09,4943783,11.54136181,11.68991313,11.49773197,11.65502674,180077,,0,1
GOOGL,BBG000C3C6S2,06-12-2016,EOD,daily,270.9,272.21,269.63,269.97,2747044,11.41895343,11.47141416,11.40146652,11.40146652,208027,,0,1
GOOGL,BBG000C3C6S2,05-12-2016,EOD,daily,271.77,274.64,270.4,271.55,3731529,11.43644034,11.47141416,11.36649269,11.37523615,97276,,0,1
GOOGL,BBG000C3C6S2,02-12-2016,EOD,daily,272.17,273.77,271.1,271.94,3856200,11.3336173,11.40146652,11.25282777,11.34026232,37181,,0,1
GOOGL,BBG000C3C6S2,01-12-2016,EOD,daily,272.08,273.52,270.28,272.51,3311848,11.49764453,11.49764453,11.36649269,11.3839796,13689,,0,1
GOOGL,BBG000C3C6S2,30-11-2016,EOD,daily,273.2,273.93,270.38,272.94,3443154,11.41020997,11.4451838,11.3839796,11.41895343,83174,,0,1
GOOGL,BBG000C3C6S2,29-11-2016,EOD,daily,274.23,276.61,273.9,276.36,5237139,11.39272306,11.39272306,11.31927803,11.36649269,66702,,0,1
GOOGL,BBG000C3C6S2,28-11-2016,EOD,daily,275.43,279.57,274.93,276.77,6601545,11.41012254,11.41012254,11.33501625,11.39272306,27131,,0,1
GOOGL,BBG000C3C6S2,25-11-2016,EOD,daily,277.8,279.14,276.47,277.78,4331404,11.32277541,11.37532358,11.32277541,11.37523615,11436,,0,1
GOOGL,BBG000C3C6S2,23-11-2016,EOD,daily,277.22,277.53,272.18,275.02,6084148,11.24408431,11.34017489,11.22379949,11.32277541,23137,,0,1
GOOGL,BBG000C3C6S2,22-11-2016,EOD,daily,277.01,277.04,271.39,274.57,11127140,11.41895343,11.41895343,11.34463405,11.39158641,15285,,0,1
GOOGL,BBG000C3C6S2,21-11-2016,EOD,daily,256.21,261.85,255,260.32,17773613,11.27905813,11.33151887,11.27905813,11.3052885,18215,,0,1
GOOGL,BBG000C3C6S2,18-11-2016,EOD,daily,259.76,260.26,256.33,256.51,6356603,11.33151887,11.33151887,11.27905813,11.28780159,8345,,0,1
GOOGL,BBG000C3C6S2,17-11-2016,EOD,daily,254.9,259.6,253.81,257.26,5741426,11.2883262,11.32277541,11.27905813,11.29453405,15581,,0,1
GOOGL,BBG000C3C6S2,16-11-2016,EOD,daily,258.75,258.77,253.03,255.13,5556426,11.32277541,11.38835133,11.29654505,11.31403196,15475,,0,1
GOOGL,BBG000C3C6S2,15-11-2016,EOD,daily,254.62,256.55,249.69,254.25,6894330,11.3052885,11.42769688,11.3052885,11.36649269,19636,,0,1
GOOGL,BBG000C3C6S2,14-11-2016,EOD,daily,254.52,258.57,253,256.2,5472989,11.53261836,11.53261836,11.33151887,11.3839796,23381,,0,1
GOOGL,BBG000C3C6S2,11-11-2016,EOD,daily,256.72,259.93,255.51,258.31,3967248,11.66377019,11.66464454,11.58507909,11.61996548,20947,,0,1
GOOGL,BBG000C3C6S2,10-11-2016,EOD,daily,260.38,260.48,255.25,255.25,4270981,11.91733042,11.91733042,11.66377019,11.66377019,15005,,0,1
GOOGL,BBG000C3C6S2,09-11-2016,EOD,daily,255.51,258.51,254.32,256.73,4428166,11.77743512,11.83863931,11.65616339,11.83863931,13765,,0,1
GOOGL,BBG000C3C6S2,08-11-2016,EOD,daily,257.12,257.75,254.75,255.76,3156501,11.73371784,11.82989586,11.73371784,11.80366549,15119,,0,1
GOOGL,BBG000C3C6S2,07-11-2016,EOD,daily,255.28,256.86,251.75,251.75,3176102,11.69874402,12.04515974,11.69000056,11.79492203,30130,,0,1
GOOGL,BBG000C3C6S2,04-11-2016,EOD,daily,251.75,255.33,251.5,255.25,3651924,11.73371784,11.73371784,11.62879637,11.69000056,18334,,0,1
GOOGL,BBG000C3C6S2,03-11-2016,EOD,daily,255.13,260.2,254.77,258.27,4267391,11.71623093,11.73371784,11.61209637,11.70748747,36510,,0,1
GOOGL,BBG000C3C6S2,02-11-2016,EOD,daily,259.93,263.15,258.8,263.15,4068931,11.79492203,11.79492203,11.69000056,11.71623093,7872,,0,1
GOOGL,BBG000C3C6S2,01-11-2016,EOD,daily,260.66,263.67,257.57,257.62,4849116,11.87361314,11.89110005,11.82989586,11.83863931,16047,,0,1
GOOGL,BBG000C3C6S2,31-10-2016,EOD,daily,255.35,259.62,253.07,258.13,5884448,11.87361314,11.90858696,11.81240894,11.86486968,10491,,0,1
GOOGL,BBG000C3C6S2,28-10-2016,EOD,daily,260.03,260.13,256.77,258.01,3179214,11.8211524,11.95230424,11.77743512,11.95230424,7084,,0,1
GOOGL,BBG000C3C6S2,27-10-2016,EOD,daily,258.12,258.96,254.25,254.55,3634035,11.94356078,11.94356078,11.86486968,11.86486968,5278,,0,1
GOOGL,BBG000C3C6S2,26-10-2016,EOD,daily,254.75,256.1,248.6,249.02,5409677,11.8998435,11.8998435,11.85612622,11.87361314,10478,,0,1
GOOGL,BBG000C3C6S2,25-10-2016,EOD,daily,246.26,248.46,240.47,246.01,8645559,11.94356078,11.98727806,11.94356078,11.98203199,15728,,0,1
GOOGL,BBG000C3C6S2,24-10-2016,EOD,daily,248.97,250.75,246.07,250.27,5481730,12.03099534,12.03099534,11.98727806,11.98727806,5800,,0,1
GOOGL,BBG000C3C6S2,21-10-2016,EOD,daily,251.48,251.53,248.25,249.21,2698225,11.93481733,12.02225189,11.91733042,12.02225189,17781,,0,1
GOOGL,BBG000C3C6S2,20-10-2016,EOD,daily,249.72,254.33,249.13,253.56,3618508,12.0397388,12.13591681,12.0397388,12.13591681,14278,,0,1
GOOGL,BBG000C3C6S2,19-10-2016,EOD,daily,255.23,258.38,254.88,256.63,3255994,12.08205713,12.09219953,12.07471262,12.09219953,14508,,0,1
GOOGL,BBG000C3C6S2,18-10-2016,EOD,daily,258.26,258.32,253.75,256.35,3077240,12.13591681,12.13591681,12.07471262,12.07593671,11792,,0,1
GOOGL,BBG000C3C6S2,17-10-2016,EOD,daily,256.56,258.03,254.5,257.76,2472653,12.0397388,12.05722571,11.96367073,11.98727806,19962,,0,1
GOOGL,BBG000C3C6S2,14-10-2016,EOD,daily,257.47,258.98,255.96,256.89,2325049,12.1184299,12.14492257,12.0397388,12.05722571,12033,,0,1
GOOGL,BBG000C3C6S2,13-10-2016,EOD,daily,256.02,257.75,253.15,253.45,3275023,12.04848225,12.04848225,12.00476497,12.0397388,11668,,0,1
GOOGL,BBG000C3C6S2,12-10-2016,EOD,daily,254.17,256.91,253.87,256.7,2550539,12.20586446,12.20586446,12.10968645,12.17089064,26776,,0,1
GOOGL,BBG000C3C6S2,11-10-2016,EOD,daily,256.44,257.96,255.54,255.96,2653547,12.3370163,12.34051368,12.26706865,12.28455556,14826,,0,1
GOOGL,BBG000C3C6S2,10-10-2016,EOD,daily,256.81,258.51,255.99,257.88,2977506,12.3370163,12.44193777,12.3370163,12.43319431,3419,,0,1
GOOGL,BBG000C3C6S2,07-10-2016,EOD,daily,257.77,264.26,257.57,262.84,3696830,12.40696395,12.43319431,12.31078593,12.34575976,67768,,0,1
GOOGL,BBG000C3C6S2,06-10-2016,EOD,daily,261.96,265,261.39,264.16,3314006,12.43319431,12.45496552,12.27581211,12.37207756,92264,,0,1
GOOGL,BBG000C3C6S2,05-10-2016,EOD,daily,264.94,265.18,259.38,262.02,3634263,12.46816814,12.50751369,12.46816814,12.50751369,5575,,0,1
GOOGL,BBG000C3C6S2,04-10-2016,EOD,daily,259.19,260.88,258.66,259.93,3663641,12.47691159,12.51188542,12.42445086,12.44193777,33898,,0,1
GOOGL,BBG000C3C6S2,03-10-2016,EOD,daily,260.9,261.3,255.7,257.5,3226721,12.52062887,12.52062887,12.41133567,12.48565505,10066,,0,1
GOOGL,BBG000C3C6S2,30-09-2016,EOD,daily,258.75,261.09,258.12,260.93,2704265,12.32827284,12.57308961,12.32827284,12.54685924,20293,,0,1
GOOGL,BBG000C3C6S2,29-09-2016,EOD,daily,260.53,264.25,259.76,261.59,2986903,12.36324667,12.40696395,12.197121,12.2583252,29438,,0,1
GOOGL,BBG000C3C6S2,28-09-2016,EOD,daily,262.29,263.87,261.87,262.65,1892758,12.31078593,12.40687651,12.31078593,12.38073358,10779,,0,1
GOOGL,BBG000C3C6S2,27-09-2016,EOD,daily,261.86,265.4,261.37,264.64,2765340,12.23209483,12.26706865,12.20586446,12.23209483,32437,,0,1
GOOGL,BBG000C3C6S2,26-09-2016,EOD,daily,263.53,264.9,262.3,262.91,2198559,12.40696395,12.40696395,12.04061314,12.31078593,31677,,0,1
GOOGL,BBG000C3C6S2,23-09-2016,EOD,daily,263.52,268.89,262.4,267.9,4223173,12.49439851,12.50314196,12.47691159,12.47691159,22522,,0,1
GOOGL,BBG000C3C6S2,22-09-2016,EOD,daily,269.9,275,269.7,273.7,5527900,12.45068123,12.57308961,12.45068123,12.51188542,11577,,0,1
GOOGL,BBG000C3C6S2,21-09-2016,EOD,daily,273.77,278.68,273.29,276.69,5531347,12.34575976,12.35450321,12.22335137,12.29329902,40160,,0,1
GOOGL,BBG000C3C6S2,20-09-2016,EOD,daily,278.45,280.68,276.69,280.33,8012546,12.24958174,12.32827284,12.23209483,12.29329902,24502,,0,1
GOOGL,BBG000C3C6S2,19-09-2016,EOD,daily,280.78,286.02,280.28,284.29,5299786,12.16214718,12.24083828,12.10094299,12.18837755,128887,,0,1
GOOGL,BBG000C3C6S2,16-09-2016,EOD,daily,282.28,285.06,281.71,284.78,2730639,12.23209483,12.23209483,12.0397388,12.14466027,14659,,0,1
GOOGL,BBG000C3C6S2,15-09-2016,EOD,daily,285.49,286.18,282.19,284.36,3346447,12.22335137,12.34234981,12.21460792,12.31078593,13010,,0,1
GOOGL,BBG000C3C6S2,14-09-2016,EOD,daily,286.15,286.16,283.17,284.03,2056256,12.23209483,12.27581211,12.21460792,12.24521001,13769,,0,1
GOOGL,BBG000C3C6S2,13-09-2016,EOD,daily,283.78,285.06,282.34,283.92,2639328,12.22335137,12.24127546,12.16214718,12.21460792,13269,,0,1
GOOGL,BBG000C3C6S2,12-09-2016,EOD,daily,285.27,292.47,285.09,291.57,4714446,12.18837755,12.38012154,12.18837755,12.37199012,10720,,0,1
GOOGL,BBG000C3C6S2,09-09-2016,EOD,daily,291.98,298.7,290.3,292.49,7067477,12.48565505,12.48565505,12.34575976,12.34575976,20012,,0,1
GOOGL,BBG000C3C6S2,08-09-2016,EOD,daily,293.42,294.79,290.47,292.3,3884247,12.53811579,12.58183307,12.50314196,12.57308961,9616,,0,1
GOOGL,BBG000C3C6S2,07-09-2016,EOD,daily,292.84,292.84,288.82,289.8,2988773,12.59057652,12.66043673,12.59057652,12.64303726,2876,,0,1
GOOGL,BBG000C3C6S2,06-09-2016,EOD,daily,293.85,298.3,293.8,297.32,5072844,12.49439851,12.55551526,12.42174039,12.53811579,12658,,0,1
GOOGL,BBG000C3C6S2,02-09-2016,EOD,daily,297.8,305.44,297.27,305.11,5029116,12.48565505,12.51013673,12.48565505,12.50401631,16432,,0,1
GOOGL,BBG000C3C6S2,01-09-2016,EOD,daily,307.86,312.2,304.5,307.9,8769117,12.43319431,12.43319431,12.34575976,12.4157074,11786,,0,1
GOOGL,BBG000C3C6S2,31-08-2016,EOD,daily,310.99,313.15,308.71,313.01,5385599,12.4157074,12.46816814,12.38073358,12.46816814,16320,,0,1
GOOGL,BBG000C3C6S2,30-08-2016,EOD,daily,317.14,321.03,304.8,311.31,11800476,12.45068123,12.49439851,12.45068123,12.46816814,6268,,0,1
GOOGL,BBG000C3C6S2,29-08-2016,EOD,daily,312.3,319.52,309.43,319.01,6826850,12.35450321,12.47253987,12.35450321,12.45068123,17412,,0,1
GOOGL,BBG000C3C6S2,26-08-2016,EOD,daily,319.55,320.25,308.08,310.37,6948873,12.51188542,12.56434615,12.2583252,12.39813306,32249,,0,1
GOOGL,BBG000C3C6S2,25-08-2016,EOD,daily,309.55,313.27,306.3,308.31,6025266,12.50314196,12.53802835,12.46816814,12.46816814,13006,,0,1
GOOGL,BBG000C3C6S2,24-08-2016,EOD,daily,315.54,317.32,311.11,317.06,6030452,12.62555034,12.62555034,12.59057652,12.59057652,9347,,0,1
GOOGL,BBG000C3C6S2,23-08-2016,EOD,daily,318.02,321.01,314.56,320.13,12353796,12.54685924,12.61680689,12.54685924,12.60369171,4141,,0,1
GOOGL,BBG000C3C6S2,22-08-2016,EOD,daily,327.61,329.57,321.94,322.68,15783471,12.47691159,12.50314196,12.42882259,12.49439851,3731,,0,1
GOOGL,BBG000C3C6S2,19-08-2016,EOD,daily,319.65,327.83,318.46,325.7,6664306,12.48565505,12.52062887,12.45942468,12.5032294,6396,,0,1
GOOGL,BBG000C3C6S2,18-08-2016,EOD,daily,330.96,339.14,330.33,338.22,6799991,12.48565505,12.53811579,12.46816814,12.53811579,28249,,0,1
GOOGL,BBG000C3C6S2,17-08-2016,EOD,daily,336.69,339.07,330.11,338.25,7409295,12.45068123,12.48565505,12.38947704,12.48565505,38665,,0,1
GOOGL,BBG000C3C6S2,16-08-2016,EOD,daily,339.68,339.82,332.11,334.59,5798452,12.53811579,12.53811579,12.52937233,12.52937233,9255,,0,1
GOOGL,BBG000C3C6S2,15-08-2016,EOD,daily,337.35,338.61,334.36,337.64,3354536,12.46816814,12.5556027,12.46816814,12.53147076,17860,,0,1
GOOGL,BBG000C3C6S2,12-08-2016,EOD,daily,339.22,340.34,336.38,339.95,3066529,12.47691159,12.49431107,12.46816814,12.47691159,13270,,0,1
GOOGL,BBG000C3C6S2,11-08-2016,EOD,daily,339.09,350.3,339.09,347.73,6900524,12.39822049,12.47691159,12.39822049,12.45942468,19867,,0,1
GOOGL,BBG000C3C6S2,10-08-2016,EOD,daily,350.7,353.85,348.37,353.85,6884486,12.39822049,12.39822049,12.36324667,12.36324667,15131,,0,1
GOOGL,BBG000C3C6S2,09-08-2016,EOD,daily,351.75,357.22,351.24,351.96,6528949,12.22335137,12.37199012,12.22335137,12.36324667,24364,,0,1
GOOGL,BBG000C3C6S2,08-08-2016,EOD,daily,355.61,357.15,349.02,355.98,5842237,12.17089064,12.17963409,12.1184299,12.14466027,7419,,0,1
GOOGL,BBG000C3C6S2,05-08-2016,EOD,daily,353.85,365.48,353.39,363.19,8885626,12.10103042,12.17272676,12.10103042,12.12726079,12981,,0,1
GOOGL,BBG000C3C6S2,04-08-2016,EOD,daily,369.15,371.27,362.86,371.27,8441623,12.04848225,12.10531472,12.04848225,12.09228697,9287,,0,1
GOOGL,BBG000C3C6S2,03-08-2016,EOD,daily,370.94,373.99,361.93,366.84,8273434,12.04848225,12.08345608,12.04848225,12.06596917,11039,,0,1
GOOGL,BBG000C3C6S2,02-08-2016,EOD,daily,367.67,367.81,338.93,347.27,16517335,12.15340373,12.15340373,12.07471262,12.07471262,23120,,0,1
GOOGL,BBG000C3C6S2,01-08-2016,EOD,daily,338.23,341.28,330.94,332.32,11390236,12.18837755,12.24083828,12.18837755,12.197121,13889,,0,1
GOOGL,BBG000C3C6S2,29-07-2016,EOD,daily,329.2,335.3,313.42,316.35,10235519,12.16214718,12.21469535,12.1184299,12.21460792,30057,,0,1
GOOGL,BBG000C3C6S2,28-07-2016,EOD,daily,322.82,330.79,316.35,330.61,8445305,12.02225189,12.12717336,12.02225189,12.10968645,44783,,0,1
GOOGL,BBG000C3C6S2,27-07-2016,EOD,daily,336.98,338.08,318.45,321.16,8102399,12.08345608,12.12280163,12.02225189,12.05722571,30384,,0,1
GOOGL,BBG000C3C6S2,26-07-2016,EOD,daily,319.6,324.07,312.31,315.14,6972499,11.93481733,12.00476497,11.93481733,12.00476497,1695,,0,1
GOOGL,BBG000C3C6S2,25-07-2016,EOD,daily,317.29,318.06,308.32,317.13,9043931,11.96979115,11.96979115,11.85612622,11.93481733,8388,,0,1
GOOGL,BBG000C3C6S2,22-07-2016,EOD,daily,315.11,318.7,309.56,313.24,5532464,11.8998435,11.9610477,11.8998435,11.95230424,3730,,0,1
GOOGL,BBG000C3C6S2,21-07-2016,EOD,daily,318.56,329.88,316.75,324.59,9840579,11.81240894,11.94356078,11.81240894,11.87361314,11784,,0,1
GOOGL,BBG000C3C6S2,20-07-2016,EOD,daily,322.21,335.32,321.36,330.59,7014231,11.88235659,11.97617387,11.88235659,11.91733042,28809,,0,1
GOOGL,BBG000C3C6S2,19-07-2016,EOD,daily,335.33,339.48,334.39,338.69,2739539,11.63753983,11.73371784,11.62005291,11.73371784,48524,,0,1
GOOGL,BBG000C3C6S2,18-07-2016,EOD,daily,340.4,347,332.8,333.3,6792108,11.75120475,11.75120475,11.65502674,11.69874402,19049,,0,1
GOOGL,BBG000C3C6S2,15-07-2016,EOD,daily,337.74,338.55,325.46,337.12,8905896,11.67251365,11.73371784,11.67251365,11.73371784,8371,,0,1
GOOGL,BBG000C3C6S2,14-07-2016,EOD,daily,341.4,347.5,336.41,346.48,7919050,11.73371784,11.77717282,11.73371784,11.75120475,5326,,0,1
GOOGL,BBG000C3C6S2,13-07-2016,EOD,daily,345.72,351.75,344.23,348.85,6214863,11.65502674,11.65502674,11.56759218,11.602566,31316,,0,1
GOOGL,BBG000C3C6S2,12-07-2016,EOD,daily,355.86,355.89,341.4,346.85,7901777,11.62879637,11.6951592,11.59382255,11.59382255,13092,,0,1
GOOGL,BBG000C3C6S2,11-07-2016,EOD,daily,345.85,347.85,340.91,341.11,4329483,11.42769688,11.50813668,11.41895343,11.46267071,12796,,0,1
GOOGL,BBG000C3C6S2,08-07-2016,EOD,daily,339.49,346.35,338.9,342.42,4232399,11.29654505,11.35774924,11.28937541,11.32277541,10448,,0,1
GOOGL,BBG000C3C6S2,07-07-2016,EOD,daily,346.71,349.81,344.09,349.6,4212216,11.13041938,11.19162357,11.06047174,11.15664975,14576,,0,1
GOOGL,BBG000C3C6S2,06-07-2016,EOD,daily,349.25,358.64,348.85,357.99,4916014,11.0867021,11.20911049,11.06921519,11.19162357,20398,,0,1
GOOGL,BBG000C3C6S2,05-07-2016,EOD,daily,357.85,359.36,355.61,357.79,3852520,11.4451838,11.4451838,11.31403196,11.33151887,13955,,0,1
GOOGL,BBG000C3C6S2,01-07-2016,EOD,daily,358.35,362.76,357.36,359.57,3858284,11.41020997,11.53279322,11.41020997,11.49764453,25021,,0,1
GOOGL,BBG000C3C6S2,30-06-2016,EOD,daily,360.33,360.86,349.74,349.95,6142422,11.23534085,11.61130946,11.21785394,11.61130946,14386,,0,1
GOOGL,BBG000C3C6S2,29-06-2016,EOD,daily,357.36,357.52,344.59,350.02,6166134,11.11293247,11.29654505,11.11293247,11.2265974,36531,,0,1
GOOGL,BBG000C3C6S2,28-06-2016,EOD,daily,348.5,349.16,340.95,347.37,5182202,11.17413666,11.21348221,10.93806335,11.06047174,37844,,0,1
GOOGL,BBG000C3C6S2,27-06-2016,EOD,daily,344.1,350.2,343.97,345.32,3673495,11.26157122,11.26157122,10.88569005,10.99926754,100166,,0,1
GOOGL,BBG000C3C6S2,24-06-2016,EOD,daily,344.34,348.06,332.17,334.95,5489502,11.32277541,11.76869166,11.28780159,11.3839796,80188,,0,1
